414	7
415	3
416	7
417	9
418	6
419	6
420	6
421	10
422	8
423	9
424	2
425	15
426	20
427	1
428	10
429	22
430	17
431	10
432	8
433	2
434	1
435	6
436	12
437	13
438	15
439	7
440	6
441	5
442	2
443	31
444	11
445	7
446	14
447	2
448	1
449	22
450	14
451	18
452	7
453	2
454	2
455	5
456	10
457	2
458	13
459	15
460	33
461	37
462	20
463	30
464	13
465	27
466	37
467	3
468	43
469	39
470	26
471	3
472	20
473	16
474	17
475	11
476	21
477	20
478	17
479	24
480	12
481	28
482	7
483	16
484	16
485	7
486	17
487	9
488	8
489	7
490	15
491	15
492	20
493	36
494	19
495	21
496	8
497	35
498	19
499	43
500	44
501	20
502	34
503	7
504	26
505	14
506	27
507	16
508	22
509	36
510	41
511	34
512	61
513	49
514	34
515	38
516	29
517	52
518	32
519	26
520	44
521	47
522	33
523	31
524	41
525	39
526	17
527	24
528	39
529	50
530	36
531	52
532	74
533	59
534	66
535	51
536	71
537	61
538	54
539	55
540	62
541	43
542	36
543	26
544	53
545	45
546	29
547	32
548	35
549	60
550	62
551	35
552	52
553	40
554	57
555	53
556	34
557	44
558	66
559	56
560	81
561	46
562	55
563	28
564	66
565	49
566	33
567	18
568	53
569	47
570	52
571	75
572	41
573	102
574	84
575	53
576	87
577	72
578	74
579	75
580	48
581	71
582	55
583	49
584	53
585	49
586	40
587	39
588	49
589	48
590	58
591	61
592	53
593	54
594	51
595	33
596	65
597	47
598	52
599	36
600	36
601	36
602	27
603	67
604	47
605	103
606	78
607	53
608	51
609	49
610	35
611	22
612	43
613	37
614	60
615	45
616	36
617	49
618	71
619	68
620	85
621	63
622	50
623	52
624	40
625	48
626	41
627	50
628	64
629	36
630	60
631	51
632	43
633	53
634	23
635	51
636	58
637	93
638	58
639	83
640	64
641	70
642	36
643	57
644	40
645	54
646	51
647	64
648	69
649	68
650	64
651	41
652	62
653	44
654	87
655	43
656	33
657	57
658	46
659	44
660	36
661	62
662	36
663	51
664	67
665	61
666	47
667	40
668	38
669	61
670	61
671	45
672	55
673	61
674	37
675	92
676	45
677	41
678	34
679	59
680	76
681	52
682	41
683	60
684	68
685	72
686	88
687	63
688	66
689	65
690	75
691	63
692	84
693	52
694	58
695	75
696	45
697	55
698	75
699	90
700	66
701	46
702	24
703	62
704	52
705	62
706	72
707	88
708	109
709	105
710	100
711	88
712	74
713	93
714	98
715	61
716	71
717	73
718	56
719	56
720	48
721	86
722	57
723	42
724	20
725	63
726	112
727	74
728	76
729	45
730	41
731	37
732	45
733	33
734	41
735	69
736	77
737	84
738	63
739	55
740	42
741	39
742	48
743	68
744	64
745	70
746	97
747	121
748	82
749	76
750	67
751	81
752	69
753	84
754	69
755	90
756	69
757	30
758	68
759	63
760	68
761	110
762	67
763	90
764	74
765	53
766	68
767	64
768	33
769	42
770	33
771	48
772	60
773	71
774	48
775	70
776	65
777	75
778	56
779	54
780	61
781	88
782	75
783	99
784	44
785	76
786	86
787	48
788	47
789	70
790	47
791	62
792	72
793	78
794	62
795	53
796	54
797	105
798	67
799	86
800	73
801	61
802	106
803	66
804	91
805	51
806	90
807	79
808	53
809	73
810	76
811	72
812	78
813	49
814	35
815	81
816	44
817	105
818	101
819	67
820	71
821	42
822	83
823	122
824	79
825	78
826	50
827	100
828	90
829	76
830	83
831	67
832	47
833	86
834	52
835	104
836	94
837	73
838	78
839	81
840	61
841	56
842	55
843	68
844	66
845	55
846	117
847	79
848	91
849	119
850	84
851	115
852	75
853	71
854	126
855	98
856	82
857	85
858	96
859	92
860	108
861	44
862	107
863	103
864	80
865	89
866	62
867	82
868	158
869	90
870	84
871	82
872	83
873	56
874	56
875	66
876	114
877	70
878	82
879	61
880	91
881	64
882	74
883	51
884	64
885	52
886	50
887	41
888	93
889	78
890	84
891	57
892	47
893	69
894	52
895	36
896	64
897	76
898	55
899	118
900	93
901	69
902	84
903	61
904	68
905	73
906	63
907	81
908	134
909	137
910	105
911	82
912	87
913	45
914	66
915	79
916	60
917	66
918	61
919	47
920	61
921	51
922	48
923	73
924	49
925	61
926	93
927	45
928	76
929	59
930	60
931	61
932	74
933	64
934	71
935	107
936	72
937	65
938	36
939	49
940	81
941	91
942	64
943	44
944	69
945	74
946	92
947	67
948	69
949	60
950	59
951	47
952	68
953	66
954	83
955	62
956	104
957	101
958	93
959	69
960	78
961	116
962	61
963	86
964	123
965	89
966	70
967	82
968	53
969	69
970	54
971	51
972	62
973	48
974	79
975	60
976	69
977	83
978	97
979	64
980	86
981	61
982	117
983	84
984	97
985	95
986	64
987	89
988	85
989	94
990	56
991	72
992	80
993	43
994	41
995	77
996	27
997	55
998	85
999	73
1000	29
1001	78
1002	57
1003	37
1004	62
1005	52
1006	37
1007	41
1008	41
1009	58
1010	37
1011	42
1012	56
1013	29
1014	54
1015	97
1016	91
1017	47
1018	41
1019	78
1020	79
1021	51
1022	77
1023	49
1024	32
1025	58
1026	58
1027	51
1028	29
1029	38
1030	31
1031	47
1032	64
1033	83
1034	66
1035	50
1036	75
1037	53
1038	49
1039	51
1040	48
1041	29
1042	29
1043	38
1044	64
1045	54
1046	39
1047	48
1048	53
1049	33
1050	37
1051	51
1052	37
1053	35
1054	26
1055	36
1056	66
1057	76
1058	47
1059	39
1060	37
1061	47
1062	26
1063	52
1064	56
1065	65
1066	61
1067	20
1068	45
1069	49
1070	42
1071	51
1072	70
1073	56
1074	33
1075	25
1076	25
1077	32
1078	33
1079	37
1080	34
1081	28
1082	34
1083	14
1084	11
1085	20
1086	16
1087	21
1088	12
1089	40
1090	21
1091	55
1092	35
1093	46
1094	30
1095	10
1096	20
1097	26
1098	23
1099	31
1100	30
1101	22
1102	29
1103	27
1104	21
1105	36
1106	34
1107	21
1108	27
1109	18
1110	25
1111	33
1112	30
1113	37
1114	43
1115	17
1116	17
1117	13
1118	24
1119	23
1120	43
1121	48
1122	44
1123	51
1124	32
1125	29
1126	22
1127	43
1128	46
1129	42
1130	29
1131	49
1132	36
1133	57
1134	44
1135	29
1136	15
1137	21
1138	31
1139	48
1140	41
1141	27
1142	22
1143	4
1144	15
1145	20
1146	42
1147	25
1148	16
1149	33
1150	24
1151	31
1152	18
1153	14
1154	22
1155	18
1156	24
1157	14
1158	29
1159	43
1160	39
1161	23
1162	14
1163	16
1164	18
1165	23
1166	25
1167	29
1168	26
1169	25
1170	38
1171	34
1172	22
1173	13
1174	28
1175	38
1176	34
1177	35
1178	24
1179	32
1180	31
1181	20
1182	27
1183	19
1184	22
1185	23
1186	32
1187	18
1188	21
1189	25
1190	16
1191	21
1192	24
1193	32
1194	28
1195	29
1196	13
1197	40
1198	36
1199	18
1200	21
1201	6
1202	22
1203	18
1204	21
1205	28
1206	22
1207	28
1208	32
1209	28
1210	23
1211	12
1212	2
1213	2
1214	11
1215	22
1216	21
1217	14
1218	28
1219	21
1220	32
1221	21
1222	39
1223	22
1224	32
1225	42
1226	17
1227	24
1228	17
1229	9
1230	15
1231	8
1232	9
1233	13
1234	30
1235	32
1236	42
1237	54
1238	29
1239	18
1240	42
1241	23
1242	15
1243	24
1244	8
1245	7
1246	4
1247	18
1248	8
1249	11
1250	32
1251	24
1252	23
1253	46
1254	15
1255	18
1256	30
1257	24
1258	18
1259	28
1260	26
1261	14
1262	12
1263	19
1264	17
1265	14
1266	15
1267	7
1268	8
1269	9
1270	12
1271	28
1272	2
1273	0
1274	1
1275	12
1276	14
1277	11
1278	21
1279	24
1280	7
1281	9
1282	15
1283	15
1284	11
1285	31
1286	30
1287	21
1288	24
1289	40
1290	6
1291	8
1292	24
1293	27
1294	30
1295	31
1296	22
1297	26
1298	19
1299	17
1300	3
1301	6
1302	4
1303	10
1304	4
1305	9
1306	17
1307	10
1308	10
1309	20
1310	17
1311	43
1312	36
1313	30
1314	16
1315	22
1316	16
1317	17
1318	32
1319	20
1320	20
1321	16
1322	21
1323	3
1324	5
1325	19
1326	9
1327	9
1328	11
1329	24
1330	18
1331	14
1332	22
1333	8
1334	20
1335	12
1336	31
1337	19
1338	9
1339	15
1340	8
1341	3
1342	12
1343	4
1344	16
1345	16
1346	25
1347	12
1348	13
1349	14
1350	15
1351	3
1352	13
1353	22
1354	16
1355	13
1356	6
1357	9
1358	15
1359	6
1360	11
1361	28
1362	23
1363	40
1364	31
1365	23
1366	49
1367	77
1368	36
1369	24
1370	33
1371	39
1372	26
1373	18
1374	20
1375	11
1376	18
1377	9
1378	22
1379	29
1380	24
1381	29
1382	50
1383	17
1384	19
1385	14
1386	28
1387	26
1388	22
1389	46
1390	14
1391	29
1392	30
1393	25
1394	21
1395	11
1396	9
1397	20
1398	12
1399	11
1400	9
1401	22
1402	23
1403	11
1404	23
1405	15
1406	25
1407	13
1408	31
1409	22
1410	27
1411	12
1412	25
1413	48
1414	35
1415	30
1416	15
1417	5
1418	19
1419	4
1420	8
1421	20
1422	12
1423	14
1424	34
1425	22
1426	17
1427	19
1428	21
1429	35
1430	26
1431	10
1432	20
1433	16
1434	5
1435	13
1436	7
1437	5
1438	14
1439	18
1440	3
